,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
s236,22.75748006053216,23.37633785596665,20.033343256803427,20.97637938133912,14.920236429284493,18.67924831587471,21.28534902510217,21.964755013217946,23.658644171590794,22.9777507874786,22.75441594822136,18.30502934672752,15.465912616246875,8.321284537323931,18.649987719116247,20.490275049007927,13.052333535879198,5.744221697158574,5.12973931451988,6.541807982355918,11.786435755404124,19.76684872305322,23.244757145442602,19.741047030691
s237,22.75748006053216,23.37633785596665,20.033343256803427,20.97637938133912,14.920236429284493,18.67924831587471,21.28534902510217,21.964755013217946,23.658644171590794,22.9777507874786,22.75441594822136,18.30502934672752,15.465912616246875,8.321284537323931,18.649987719116247,20.490275049007927,13.052333535879198,5.744221697158574,5.12973931451988,6.541807982355918,11.786435755404124,19.76684872305322,23.244757145442602,19.741047030691
s238,22.75748006053216,23.37633785596665,20.033343256803427,20.97637938133912,14.920236429284493,18.67924831587471,21.28534902510217,21.964755013217946,23.658644171590794,22.9777507874786,22.75441594822136,18.30502934672752,15.465912616246875,8.321284537323931,18.649987719116247,20.490275049007927,13.052333535879198,5.744221697158574,5.12973931451988,6.541807982355918,11.786435755404124,19.76684872305322,23.244757145442602,19.741047030691
s239,22.75748006053216,23.37633785596665,20.033343256803427,20.97637938133912,14.920236429284493,18.67924831587471,21.28534902510217,21.964755013217946,23.658644171590794,22.9777507874786,22.75441594822136,18.30502934672752,15.465912616246875,8.321284537323931,18.649987719116247,20.490275049007927,13.052333535879198,5.744221697158574,5.12973931451988,6.541807982355918,11.786435755404124,19.76684872305322,23.244757145442602,19.741047030691
s240,22.75748006053216,23.37633785596665,20.033343256803427,20.97637938133912,14.920236429284493,18.67924831587471,21.28534902510217,21.964755013217946,23.658644171590794,22.9777507874786,22.75441594822136,18.30502934672752,15.465912616246875,8.321284537323931,18.649987719116247,20.490275049007927,13.052333535879198,5.744221697158574,5.12973931451988,6.541807982355918,11.786435755404124,19.76684872305322,23.244757145442602,19.741047030691
s241,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s242,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s243,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s244,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s245,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s246,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s247,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s248,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s249,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s250,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s251,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s252,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s253,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s254,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s255,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s256,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s257,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s258,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s259,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s260,20.91367749864817,19.62038735541975,24.067544858802012,24.21592499541085,23.96390609156743,23.757888747373034,18.901114943798184,20.783660731423517,18.04895282484626,20.975839110666872,17.85124940503725,16.404138019804815,9.780979729171207,8.938898279559131,8.371469922408636,14.223581728918461,18.042677171296933,8.925255683519149,7.2229419313879,1.4287385571411364,0.0,3.90134341339476,6.117433320604043,7.292754965871103
s261,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s262,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s263,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s264,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s265,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s266,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s267,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s268,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s269,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s270,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s271,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
s272,21.480663950054,19.88303411115968,22.780871538503376,24.026395409867114,24.594414294601606,23.746199613547184,20.755492660217246,17.539274342248618,20.455783200704502,24.601388687273626,24.902764677681542,23.387302194530157,24.43134763005462,24.999834397110227,25.0,25.0,25.0,25.0,24.967118763599498,22.372623951824583,20.547763277658454,24.48449256775638,23.93740090909195,23.789156990677533
